订单号,sku,数量
CK202008060000074,353,111240
CK202008060000074,460,111240
CK202008060000074,6,111240
CK202008060000074,1029,111240
CK202008060000074,958,111240
CK202008060000074,36,111240
CK202008060000074,3147,111240
CK202008060000074,474,111240
CK202008060000074,920,111240
CK202008060000074,463,111240
CK202008060000074,358,111240
CK202008060000074,5811,111240
CK202008060000074,115,111240
CK202008060000074,534,111240
CK202008060000075,436,9270
CK202008060000075,534,9270
CK202008060000076,49,142140
CK202008060000076,6,142140
CK202008060000076,1098,142140
CK202008060000076,38,142140
CK202008060000076,83,142140
CK202008060000076,141,142140
CK202008060000076,154,142140
CK202008060000076,1475,142140
CK202008060000076,3081,142140
CK202008060000076,243,142140
CK202008060000076,1101,142140
CK202008060000076,525,142140
CK202008060000076,269,142140
CK202008060000076,1878,142140
CK202008060000076,873,142140
CK202008060000076,112,142140
CK202008060000077,24,148625
CK202008060000077,688,148625
CK202008060000077,159,148625
CK202008060000077,11,148625
CK202008060000077,6337,148625
CK202008060000077,50,148625
CK202008060000077,292,148625
CK202008060000077,21,148625
CK202008060000077,168,148625
CK202008060000077,1,148625
CK202008060000077,4,148625
CK202008060000077,104,148625
CK202008060000077,2834,148625
CK202008060000077,93,148625
CK202008060000078,2738,108150
CK202008060000078,30,108150
CK202008060000078,142,108150
CK202008060000078,31,108150
CK202008060000078,1084,108150
CK202008060000078,353,108150
CK202008060000078,460,108150
CK202008060000078,6,108150
CK202008060000078,958,108150
CK202008060000078,36,108150
CK202008060000078,3147,108150
CK202008060000078,474,108150
CK202008060000078,920,108150
CK202008060000078,463,108150
CK202008060000078,358,108150
CK202008060000078,5811,108150
CK202008060000078,115,108150
CK202008060000078,534,108150
CK202008060000079,27,118920
CK202008060000079,3562,118920
CK202008060000079,2115,118920
CK202008060000079,16,118920
CK202008060000079,1230,118920
CK202008060000079,360,118920
CK202008060000079,162,118920
CK202008060000079,1099,118920
CK202008060000079,1029,118920
CK202008060000079,83,118920
CK202008060000079,1186,118920
CK202008060000079,677,118920
CK202008060000079,1456,118920
CK202008060000080,27,126690
CK202008060000080,3562,126690
CK202008060000080,2115,126690
CK202008060000080,16,126690
CK202008060000080,1230,126690
CK202008060000080,360,126690
CK202008060000080,162,126690
CK202008060000080,1099,126690
CK202008060000080,2419,126690
CK202008060000080,83,126690
CK202008060000080,1186,126690
CK202008060000080,677,126690
CK202008060000080,1456,126690
CK202008060000081,7,466590
CK202008060000081,11,466590
CK202008060000082,94,821940
CK202008060000083,1506,543456
CK202008060000084,20,484704
CK202008060000084,126,484704
CK202008060000084,79,484704
CK202008060000084,1316,484704
CK202008060000084,59,484704
CK202008060000084,22,484704
CK202008060000084,230,484704
CK202008060000084,448,484704
CK202008060000084,76,484704
CK202008060000084,6290,484704
CK202008060000084,173,484704
CK202008060000084,879,484704
CK202008060000084,26,484704
CK202008060000084,522,484704
CK202008060000084,447,484704
CK202008060000084,528,484704
CK202008060000084,74,484704
CK202008060000084,527,484704
CK202008060000084,90,484704
CK202008060000084,959,484704
CK202008060000084,44,484704
CK202008060000084,5182,484704
CK202008060000084,2458,484704
CK202008060000084,1161,484704
CK202008060000084,5497,484704
CK202008060000084,5524,484704
CK202008060000084,3398,484704
CK202008060000084,1217,484704
CK202008060000084,2197,484704
CK202008060000085,1506,602208
CK202008060000086,25,315180
CK202008060000086,63,315180
CK202008060000086,29,315180
CK202008060000086,97,315180
CK202008060000086,1468,315180
CK202008060000086,218,315180
CK202008060000086,297,315180
CK202008060000086,7993,315180
CK202008060000086,817,315180
CK202008060000086,21,315180
CK202008060000086,1307,315180
CK202008060000086,18,315180
CK202008060000086,195,315180
CK202008060000086,15,315180
CK202008060000086,487,315180
CK202008060000086,1,315180
CK202008060000086,4,315180
CK202008060000086,104,315180
CK202008060000086,5,315180
CK202008060000086,58,315180
CK202008060000086,2000,315180
CK202008060000086,60,315180
CK202008060000086,167,315180
CK202008060000086,323,315180
CK202008060000086,93,315180
CK202008060000087,163,318270
CK202008060000087,31,318270
CK202008060000087,537,318270
CK202008060000087,64,318270
CK202008060000087,726,318270
CK202008060000087,0,318270
CK202008060000087,49,318270
CK202008060000087,183,318270
CK202008060000087,6,318270
CK202008060000087,200,318270
CK202008060000087,339,318270
CK202008060000087,1644,318270
CK202008060000087,237,318270
CK202008060000087,246,318270
CK202008060000087,98,318270
CK202008060000087,479,318270
CK202008060000087,1682,318270
CK202008060000087,319,318270
CK202008060000087,77,318270
CK202008060000087,2178,318270
CK202008060000087,1283,318270
CK202008060000087,318,318270
CK202008060000087,1607,318270
CK202008070000001,668,107120
CK202008070000001,79,107120
CK202008070000001,1093,107120
CK202008070000001,3884,107120
CK202008070000001,191,107120
CK202008070000001,1630,107120
CK202008070000001,284,107120
CK202008070000001,2894,107120
CK202008070000001,2808,107120
CK202008070000001,7615,107120
CK202008070000001,1116,107120
CK202008070000001,1043,107120
CK202008070000001,7554,107120
CK202008070000001,4349,107120
CK202008070000001,3620,107120
CK202008070000001,1932,107120
CK202008070000002,8894,5200
CK202008070000002,8708,5200
CK202008070000003,23,117520
CK202008070000003,2,117520
CK202008070000003,133,117520
CK202008070000003,208,117520
CK202008070000003,1222,117520
CK202008070000003,40,117520
CK202008070000003,1353,117520
CK202008070000003,366,117520
CK202008070000003,2119,117520
CK202008070000003,685,117520
CK202008070000003,939,117520
CK202008070000003,1510,117520
CK202008070000003,508,117520
CK202008070000003,1976,117520
CK202008070000003,242,117520
CK202008070000003,138,117520
CK202008070000003,274,117520
CK202008070000003,2893,117520
CK202008070000003,4193,117520
CK202008070000003,1043,117520
CK202008070000003,3115,117520
CK202008070000003,454,117520
CK202008070000003,1541,117520
CK202008070000003,851,117520
CK202008070000003,2174,117520
CK202008070000003,1611,117520
CK202008070000004,3524,14560
CK202008070000004,347,14560
CK202008070000004,2212,14560
CK202008070000004,7369,14560
CK202008070000004,703,14560
CK202008070000004,862,14560
CK202008070000004,4499,14560
CK202008070000004,2180,14560
CK202008070000004,7301,14560
CK202008070000005,421,55620
CK202008070000005,865,55620
CK202008070000005,266,55620
CK202008070000006,1176,74160
CK202008070000006,110,74160
CK202008070000006,36,74160
CK202008070000006,465,74160
CK202008070000006,4974,74160
CK202008070000006,534,74160
CK202008070000006,146,74160
CK202008070000007,612,184110
CK202008070000007,333,184110
CK202008070000007,105,184110
CK202008070000007,3989,184110
CK202008070000008,1839,33280
CK202008070000008,1599,33280
CK202008070000009,123,31200
CK202008070000009,287,31200
CK202008070000009,517,31200
CK202008070000009,1165,31200
CK202008070000009,1839,31200
CK202008070000009,6500,31200
CK202008070000010,123,54080
CK202008070000010,86,54080
CK202008070000010,79,54080
CK202008070000010,287,54080
CK202008070000010,1951,54080
CK202008070000010,1487,54080
CK202008070000010,639,54080
CK202008070000010,399,54080
CK202008070000010,1351,54080
CK202008070000010,1839,54080
CK202008070000010,207,54080
CK202008070000010,499,54080
CK202008070000010,2051,54080
CK202008070000010,2673,54080
CK202008070000010,2477,54080
CK202008070000010,5510,54080
CK202008070000011,2611,298549
CK202008070000011,1007,298549
CK202008070000011,53,298549
CK202008070000011,3399,298549
CK202008070000011,124,298549
CK202008070000011,7299,298549
CK202008070000011,5065,298549
CK202008070000011,5782,298549
CK202008070000011,2004,298549
CK202008070000011,268,298549
CK202008070000011,2299,298549
CK202008070000011,805,298549
CK202008070000011,4531,298549
CK202008070000011,1743,298549
CK202008070000011,274,298549
CK202008070000011,4570,298549
CK202008070000011,4580,298549
CK202008070000011,5390,298549
CK202008070000011,1289,298549
CK202008070000011,520,298549
CK202008070000011,4435,298549
CK202008070000012,33,193555
CK202008070000012,2611,193555
CK202008070000012,14,193555
CK202008070000012,1007,193555
CK202008070000012,86,193555
CK202008070000012,56,193555
CK202008070000012,2637,193555
CK202008070000012,8356,193555
CK202008070000012,268,193555
CK202008070000012,805,193555
CK202008070000012,408,193555
CK202008070000012,1940,193555
CK202008070000012,590,193555
CK202008070000012,754,193555
CK202008070000013,1538,398785
CK202008070000013,2,398785
CK202008070000013,952,398785
CK202008070000013,33,398785
CK202008070000013,826,398785
CK202008070000013,590,398785
CK202008070000013,594,398785
CK202008070000013,671,398785
CK202008070000013,3510,398785
CK202008070000013,500,398785
CK202008070000013,99,398785
CK202008070000013,2484,398785
CK202008070000013,74,398785
CK202008070000013,1291,398785
CK202008070000013,1404,398785
CK202008070000013,1817,398785
CK202008070000013,1031,398785
CK202008070000013,1801,398785
CK202008070000013,4808,398785
CK202008070000013,4264,398785
CK202008070000013,495,398785
CK202008070000013,178,398785
CK202008070000014,6735,68157
CK202008070000014,805,68157
CK202008070000014,5665,68157
CK202008070000015,820,343400
CK202008070000015,964,343400
CK202008070000015,229,343400
CK202008070000015,3,343400
CK202008070000015,3247,343400
CK202008070000015,857,343400
CK202008070000015,6630,343400
CK202008070000015,201,343400
CK202008070000015,781,343400
CK202008070000015,45,343400
CK202008070000015,2493,343400
CK202008070000015,62,343400
CK202008070000015,6299,343400
CK202008070000015,6123,343400
CK202008070000015,2483,343400
CK202008070000015,4744,343400
CK202008070000015,860,343400
CK202008070000015,2560,343400
CK202008070000015,3806,343400
CK202008070000015,5724,343400
CK202008070000015,5145,343400
CK202008070000016,1759,50500
CK202008070000016,2511,50500
CK202008070000016,2637,50500
CK202008070000016,5795,50500
CK202008070000016,842,50500
CK202008070000017,3904,151459
CK202008070000017,500,151459
CK202008070000017,5143,151459
CK202008070000017,4570,151459
CK202008070000017,878,151459
CK202008070000017,3857,151459
CK202008070000017,3223,151459
CK202008070000017,1817,151459
CK202008070000017,4589,151459
CK202008070000017,3696,151459
CK202008070000018,326,383800
CK202008070000018,430,383800
CK202008070000018,1538,383800
CK202008070000018,952,383800
CK202008070000018,66,383800
CK202008070000018,1007,383800
CK202008070000018,43,383800
CK202008070000018,56,383800
CK202008070000018,805,383800
CK202008070000018,1940,383800
CK202008070000018,106,383800
CK202008070000018,1523,383800
CK202008070000018,590,383800
CK202008070000018,2249,383800
CK202008070000018,196,383800
CK202008070000018,3443,383800
CK202008070000018,118,383800
CK202008070000018,348,383800
CK202008070000018,1291,383800
CK202008070000018,1817,383800
CK202008070000018,1801,383800
CK202008070000018,3262,383800
CK202008070000018,495,383800
CK202008070000019,964,327439
CK202008070000019,9,327439
CK202008070000019,1545,327439
CK202008070000019,1539,327439
CK202008070000019,2058,327439
CK202008070000019,2331,327439
CK202008070000019,1019,327439
CK202008070000019,1175,327439
CK202008070000019,2430,327439
CK202008070000019,148,327439
CK202008070000019,1615,327439
CK202008070000019,948,327439
CK202008070000019,781,327439
CK202008070000019,57,327439
CK202008070000019,74,327439
CK202008070000019,1164,327439
CK202008070000019,2269,327439
CK202008070000019,330,327439
CK202008070000019,2275,327439
CK202008070000019,2337,327439
CK202008070000019,1031,327439
CK202008070000019,359,327439
CK202008070000019,834,327439
CK202008070000019,1611,327439
CK202008070000020,4966,355137
CK202008070000020,964,355137
CK202008070000020,39,355137
CK202008070000020,9,355137
CK202008070000020,4487,355137
CK202008070000020,1090,355137
CK202008070000020,1019,355137
CK202008070000020,185,355137
CK202008070000020,781,355137
CK202008070000020,81,355137
CK202008070000020,4396,355137
CK202008070000020,5680,355137
CK202008070000020,4156,355137
CK202008070000020,5758,355137
CK202008070000020,883,355137
CK202008070000020,6687,355137
CK202008070000020,6292,355137
CK202008070000020,3361,355137
CK202008070000020,272,355137
CK202008070000021,326,428522
CK202008070000021,1545,428522
CK202008070000021,33,428522
CK202008070000021,590,428522
CK202008070000021,2249,428522
CK202008070000021,3171,428522
CK202008070000021,1049,428522
CK202008070000021,3080,428522
CK202008070000021,5699,428522
CK202008070000021,202,428522
CK202008070000021,5821,428522
CK202008070000021,2982,428522
CK202008070000021,3688,428522
CK202008070000021,2484,428522
CK202008070000021,62,428522
CK202008070000021,1164,428522
CK202008070000021,6240,428522
CK202008070000021,6613,428522
CK202008070000021,6531,428522
CK202008070000021,6350,428522
CK202008070000021,335,428522
CK202008070000021,1817,428522
CK202008070000021,2275,428522
CK202008070000021,2337,428522
CK202008070000021,567,428522
CK202008070000021,4727,428522
CK202008070000021,1885,428522
CK202008070000021,531,428522
CK202008070000021,2409,428522
CK202008070000021,437,428522
CK202008070000022,676,355124
CK202008070000022,1007,355124
CK202008070000022,53,355124
CK202008070000022,1211,355124
CK202008070000022,3399,355124
CK202008070000022,4161,355124
CK202008070000022,16,355124
CK202008070000022,8018,355124
CK202008070000022,5278,355124
CK202008070000022,268,355124
CK202008070000022,2299,355124
CK202008070000022,1940,355124
CK202008070000022,826,355124
CK202008070000022,1292,355124
CK202008070000022,8095,355124
CK202008070000022,7322,355124
CK202008070000022,1104,355124
CK202008070000022,3832,355124
CK202008070000022,274,355124
CK202008070000022,4570,355124
CK202008070000022,3695,355124
CK202008070000022,520,355124
CK202008070000022,5835,355124
CK202008070000022,2002,355124
CK202008070000022,178,355124
CK202008070000023,964,343400
CK202008070000023,9,343400
CK202008070000023,3769,343400
CK202008070000023,857,343400
CK202008070000023,1090,343400
CK202008070000023,781,343400
CK202008070000023,55,343400
CK202008070000023,1188,343400
CK202008070000023,3903,343400
CK202008070000023,2867,343400
CK202008070000023,254,343400
CK202008070000023,41,343400
CK202008070000023,3878,343400
CK202008070000023,3444,343400
CK202008070000023,359,343400
CK202008070000023,519,343400
CK202008070000023,3411,343400
CK202008070000023,3436,343400
CK202008070000023,618,343400
CK202008070000023,3428,343400
CK202008070000023,437,343400
CK202008070000024,964,327439
CK202008070000024,9,327439
CK202008070000024,1545,327439
CK202008070000024,1539,327439
CK202008070000024,2058,327439
CK202008070000024,2331,327439
CK202008070000024,1019,327439
CK202008070000024,1175,327439
CK202008070000024,2430,327439
CK202008070000024,148,327439
CK202008070000024,1615,327439
CK202008070000024,948,327439
CK202008070000024,781,327439
CK202008070000024,57,327439
CK202008070000024,74,327439
CK202008070000024,1164,327439
CK202008070000024,2269,327439
CK202008070000024,330,327439
CK202008070000024,2275,327439
CK202008070000024,2337,327439
CK202008070000024,1031,327439
CK202008070000024,359,327439
CK202008070000024,834,327439
CK202008070000024,1611,327439
CK202008070000025,326,383800
CK202008070000025,430,383800
CK202008070000025,1538,383800
CK202008070000025,952,383800
CK202008070000025,66,383800
CK202008070000025,1007,383800
CK202008070000025,43,383800
CK202008070000025,56,383800
CK202008070000025,805,383800
CK202008070000025,1940,383800
CK202008070000025,106,383800
CK202008070000025,1523,383800
CK202008070000025,590,383800
CK202008070000025,2249,383800
CK202008070000025,196,383800
CK202008070000025,3443,383800
CK202008070000025,118,383800
CK202008070000025,348,383800
CK202008070000025,1291,383800
CK202008070000025,1817,383800
CK202008070000025,1801,383800
CK202008070000025,3262,383800
CK202008070000025,495,383800
CK202008070000026,964,327439
CK202008070000026,9,327439
CK202008070000026,1545,327439
CK202008070000026,1539,327439
CK202008070000026,2058,327439
CK202008070000026,2331,327439
CK202008070000026,1019,327439
CK202008070000026,1175,327439
CK202008070000026,2430,327439
CK202008070000026,148,327439
CK202008070000026,1615,327439
CK202008070000026,948,327439
CK202008070000026,781,327439
CK202008070000026,57,327439
CK202008070000026,74,327439
CK202008070000026,1164,327439
CK202008070000026,2269,327439
CK202008070000026,330,327439
CK202008070000026,2275,327439
CK202008070000026,2337,327439
CK202008070000026,1031,327439
CK202008070000026,359,327439
CK202008070000026,834,327439
CK202008070000026,1611,327439
CK202008070000027,70,122262
CK202008070000027,2405,122262
CK202008070000027,1326,122262
CK202008070000027,34,122262
CK202008070000027,40,122262
CK202008070000027,47,122262
CK202008070000027,201,122262
CK202008070000027,556,122262
CK202008070000027,528,122262
CK202008070000027,231,122262
CK202008070000027,2021,122262
CK202008070000027,3132,122262
CK202008070000027,1078,122262
CK202008070000027,4804,122262
CK202008070000027,1362,122262
CK202008070000027,7249,122262
CK202008070000027,5346,122262
CK202008070000027,393,122262
CK202008070000028,187,102959
CK202008070000028,51,102959
CK202008070000028,123,102959
CK202008070000028,2088,102959
CK202008070000028,287,102959
CK202008070000028,8788,102959
CK202008070000028,3093,102959
CK202008070000028,1112,102959
CK202008070000028,885,102959
CK202008070000028,891,102959
CK202008070000028,8379,102959
CK202008070000028,6900,102959
CK202008070000028,8330,102959
CK202008070000029,326,383800
CK202008070000029,430,383800
CK202008070000029,1538,383800
CK202008070000029,952,383800
CK202008070000029,66,383800
CK202008070000029,1007,383800
CK202008070000029,43,383800
CK202008070000029,56,383800
CK202008070000029,805,383800
CK202008070000029,1940,383800
CK202008070000029,106,383800
CK202008070000029,1523,383800
CK202008070000029,590,383800
CK202008070000029,2249,383800
CK202008070000029,196,383800
CK202008070000029,3443,383800
CK202008070000029,118,383800
CK202008070000029,348,383800
CK202008070000029,1291,383800
CK202008070000029,1817,383800
CK202008070000029,1801,383800
CK202008070000029,3262,383800
CK202008070000029,495,383800
CK202008070000030,964,327439
CK202008070000030,9,327439
CK202008070000030,1545,327439
CK202008070000030,1539,327439
CK202008070000030,2058,327439
CK202008070000030,2331,327439
CK202008070000030,1019,327439
CK202008070000030,1175,327439
CK202008070000030,2430,327439
CK202008070000030,148,327439
CK202008070000030,1615,327439
CK202008070000030,948,327439
CK202008070000030,781,327439
CK202008070000030,57,327439
CK202008070000030,74,327439
CK202008070000030,1164,327439
CK202008070000030,2269,327439
CK202008070000030,330,327439
CK202008070000030,2275,327439
CK202008070000030,2337,327439
CK202008070000030,1031,327439
CK202008070000030,359,327439
CK202008070000030,834,327439
CK202008070000030,1611,327439
CK202008070000031,676,64890
CK202008070000031,30,64890
CK202008070000031,5622,64890
CK202008070000031,162,64890
CK202008070000031,3331,64890
CK202008070000031,3332,64890
CK202008070000031,259,64890
CK202008070000031,1456,64890
CK202008070000032,820,241020
CK202008070000032,326,241020
CK202008070000032,1130,241020
CK202008070000032,24,241020
CK202008070000032,1382,241020
CK202008070000032,3961,241020
CK202008070000032,826,241020
CK202008070000032,34,241020
CK202008070000032,948,241020
CK202008070000032,81,241020
CK202008070000032,52,241020
CK202008070000032,54,241020
CK202008070000032,6322,241020
CK202008070000032,5585,241020
CK202008070000032,2745,241020
CK202008070000032,2172,241020
CK202008070000032,5678,241020
CK202008070000032,8440,241020
CK202008070000032,4705,241020
CK202008070000032,2023,241020
CK202008070000032,5,241020
CK202008070000032,1162,241020
CK202008070000033,24,218232
CK202008070000033,676,218232
CK202008070000033,1382,218232
CK202008070000033,826,218232
CK202008070000033,34,218232
CK202008070000033,2988,218232
CK202008070000033,657,218232
CK202008070000033,159,218232
CK202008070000033,3282,218232
CK202008070000033,1151,218232
CK202008070000033,2202,218232
CK202008070000033,1275,218232
CK202008070000033,2393,218232
CK202008070000033,2844,218232
CK202008070000033,85,218232
CK202008070000033,1164,218232
CK202008070000033,1124,218232
CK202008070000033,130,218232
CK202008070000033,2410,218232
CK202008070000033,1958,218232
CK202008070000033,1179,218232
CK202008070000033,1456,218232
CK202008070000033,2002,218232
CK202008070000033,227,218232
CK202008070000034,820,228660
CK202008070000034,39,228660
CK202008070000034,326,228660
CK202008070000034,675,228660
CK202008070000034,948,228660
CK202008070000034,32,228660
CK202008070000034,2172,228660
CK202008070000034,1291,228660
CK202008070000034,383,228660
CK202008070000034,1106,228660
CK202008070000034,2023,228660
CK202008070000034,4385,228660
CK202008070000034,1064,228660
CK202008070000034,4554,228660
CK202008070000034,15,228660
CK202008070000034,1891,228660
CK202008070000034,104,228660
CK202008070000034,4154,228660
CK202008070000034,4490,228660
CK202008070000034,3344,228660
CK202008070000034,2409,228660
CK202008070000035,1385,74160
CK202008070000035,6407,74160
CK202008070000035,763,74160
CK202008070000035,734,74160
CK202008070000035,1613,74160
CK202008070000035,1205,74160
CK202008070000035,451,74160
CK202008070000035,8976,74160
CK202008070000035,7443,74160
CK202008070000035,8008,74160
CK202008070000036,1759,83430
CK202008070000036,155,83430
CK202008070000036,1211,83430
CK202008070000036,27,83430
CK202008070000036,16,83430
CK202008070000036,2414,83430
CK202008070000036,3535,83430
CK202008070000036,289,83430
CK202008070000036,429,83430
CK202008070000036,2423,83430
CK202008070000036,3887,83430
CK202008070000036,704,83430
CK202008070000037,326,383800
CK202008070000037,430,383800
CK202008070000037,1538,383800
CK202008070000037,952,383800
CK202008070000037,66,383800
CK202008070000037,1007,383800
CK202008070000037,43,383800
CK202008070000037,56,383800
CK202008070000037,805,383800
CK202008070000037,1940,383800
CK202008070000037,106,383800
CK202008070000037,1523,383800
CK202008070000037,590,383800
CK202008070000037,2249,383800
CK202008070000037,196,383800
CK202008070000037,3443,383800
CK202008070000037,118,383800
CK202008070000037,348,383800
CK202008070000037,1291,383800
CK202008070000037,1817,383800
CK202008070000037,1801,383800
CK202008070000037,3262,383800
CK202008070000037,495,383800
CK202008070000038,820,228660
CK202008070000038,39,228660
CK202008070000038,326,228660
CK202008070000038,675,228660
CK202008070000038,948,228660
CK202008070000038,32,228660
CK202008070000038,2172,228660
CK202008070000038,1291,228660
CK202008070000038,383,228660
CK202008070000038,1106,228660
CK202008070000038,2023,228660
CK202008070000038,4385,228660
CK202008070000038,1064,228660
CK202008070000038,4554,228660
CK202008070000038,15,228660
CK202008070000038,1891,228660
CK202008070000038,104,228660
CK202008070000038,4154,228660
CK202008070000038,4490,228660
CK202008070000038,3344,228660
CK202008070000038,2409,228660
CK202008070000039,24,212052
CK202008070000039,676,212052
CK202008070000039,1382,212052
CK202008070000039,826,212052
CK202008070000039,34,212052
CK202008070000039,2988,212052
CK202008070000039,657,212052
CK202008070000039,159,212052
CK202008070000039,3282,212052
CK202008070000039,1151,212052
CK202008070000039,2202,212052
CK202008070000039,1275,212052
CK202008070000039,2393,212052
CK202008070000039,2844,212052
CK202008070000039,85,212052
CK202008070000039,1164,212052
CK202008070000039,1124,212052
CK202008070000039,130,212052
CK202008070000039,2410,212052
CK202008070000039,1958,212052
CK202008070000039,1179,212052
CK202008070000039,2002,212052
CK202008070000039,227,212052
CK202008070000040,676,52530
CK202008070000040,30,52530
CK202008070000040,5622,52530
CK202008070000040,162,52530
CK202008070000040,3331,52530
CK202008070000040,3332,52530
CK202008070000040,259,52530
CK202008070000041,24,218232
CK202008070000041,676,218232
CK202008070000041,1382,218232
CK202008070000041,826,218232
CK202008070000041,34,218232
CK202008070000041,2988,218232
CK202008070000041,657,218232
CK202008070000041,159,218232
CK202008070000041,3282,218232
CK202008070000041,1151,218232
CK202008070000041,2202,218232
CK202008070000041,1275,218232
CK202008070000041,2393,218232
CK202008070000041,2844,218232
CK202008070000041,85,218232
CK202008070000041,1164,218232
CK202008070000041,1124,218232
CK202008070000041,130,218232
CK202008070000041,2410,218232
CK202008070000041,1958,218232
CK202008070000041,1179,218232
CK202008070000041,1456,218232
CK202008070000041,2002,218232
CK202008070000041,227,218232
CK202008070000042,820,228660
CK202008070000042,39,228660
CK202008070000042,326,228660
CK202008070000042,675,228660
CK202008070000042,948,228660
CK202008070000042,32,228660
CK202008070000042,2172,228660
CK202008070000042,1291,228660
CK202008070000042,383,228660
CK202008070000042,1106,228660
CK202008070000042,2023,228660
CK202008070000042,4385,228660
CK202008070000042,1064,228660
CK202008070000042,4554,228660
CK202008070000042,15,228660
CK202008070000042,1891,228660
CK202008070000042,104,228660
CK202008070000042,4154,228660
CK202008070000042,4490,228660
CK202008070000042,3344,228660
CK202008070000042,2409,228660
CK202008070000043,304,991324
CK202008070000043,123,991324
CK202008070000043,1691,991324
CK202008070000043,2520,991324
CK202008070000043,86,991324
CK202008070000043,27,991324
CK202008070000043,855,991324
CK202008070000043,16,991324
CK202008070000043,3103,991324
CK202008070000043,293,991324
CK202008070000043,635,991324
CK202008070000043,458,991324
CK202008070000043,4907,991324
CK202008070000043,858,991324
CK202008070000043,289,991324
CK202008070000043,2877,991324
CK202008070000043,80,991324
CK202008070000043,2885,991324
CK202008070000043,4636,991324
CK202008070000043,2524,991324
CK202008070000043,199,991324
CK202008070000043,1447,991324
CK202008070000043,8482,991324
CK202008070000044,131,1199526
CK202008070000044,20,1199526
CK202008070000044,1984,1199526
CK202008070000044,3,1199526
CK202008070000044,2579,1199526
CK202008070000044,630,1199526
CK202008070000044,1363,1199526
CK202008070000044,549,1199526
CK202008070000044,57,1199526
CK202008070000044,6021,1199526
CK202008070000044,4913,1199526
CK202008070000044,8760,1199526
CK202008070000044,1469,1199526
CK202008070000044,130,1199526
CK202008070000044,965,1199526
CK202008070000044,168,1199526
CK202008070000044,10,1199526
CK202008070000044,3541,1199526
CK202008070000044,1572,1199526
CK202008070000044,5239,1199526
CK202008070000044,1708,1199526
CK202008070000045,541,1368098
CK202008070000045,1130,1368098
CK202008070000045,24,1368098
CK202008070000045,314,1368098
CK202008070000045,889,1368098
CK202008070000045,51,1368098
CK202008070000045,1554,1368098
CK202008070000045,632,1368098
CK202008070000045,43,1368098
CK202008070000045,67,1368098
CK202008070000045,331,1368098
CK202008070000045,34,1368098
CK202008070000045,119,1368098
CK202008070000045,1353,1368098
CK202008070000045,6444,1368098
CK202008070000045,1275,1368098
CK202008070000045,2913,1368098
CK202008070000045,61,1368098
CK202008070000045,3048,1368098
CK202008070000045,3528,1368098
CK202008070000045,2521,1368098
CK202008070000045,1018,1368098
CK202008070000046,24,212052
CK202008070000046,676,212052
CK202008070000046,1382,212052
CK202008070000046,826,212052
CK202008070000046,34,212052
CK202008070000046,2988,212052
CK202008070000046,657,212052
CK202008070000046,159,212052
CK202008070000046,3282,212052
CK202008070000046,1151,212052
CK202008070000046,2202,212052
CK202008070000046,1275,212052
CK202008070000046,2393,212052
CK202008070000046,2844,212052
CK202008070000046,85,212052
CK202008070000046,1164,212052
CK202008070000046,1124,212052
CK202008070000046,130,212052
CK202008070000046,2410,212052
CK202008070000046,1958,212052
CK202008070000046,1179,212052
CK202008070000046,2002,212052
CK202008070000046,227,212052
CK202008070000047,2141,45471
CK202008070000047,1994,45471
CK202008070000047,869,45471
CK202008070000047,4409,45471
CK202008070000047,2594,45471
CK202008070000047,6135,45471
CK202008070000047,1783,45471
CK202008070000047,3202,45471
CK202008070000047,3133,45471
CK202008070000047,3676,45471
CK202008070000047,5201,45471
CK202008070000047,1487,45471
CK202008070000047,4170,45471
CK202008070000047,2222,45471
CK202008070000047,3410,45471
CK202008070000047,8830,45471
CK202008070000047,3977,45471
CK202008070000047,2051,45471
CK202008070000047,4202,45471
CK202008070000047,3225,45471
CK202008070000047,565,45471
CK202008070000048,51,40560
CK202008070000048,155,40560
CK202008070000048,27,40560
CK202008070000048,665,40560
CK202008070000048,1093,40560
CK202008070000048,5544,40560
CK202008070000048,3083,40560
CK202008070000048,3226,40560
CK202008070000048,3977,40560
CK202008070000048,3167,40560
CK202008070000048,1169,40560
CK202008070000048,578,40560
CK202008070000048,3620,40560
CK202008070000048,565,40560
CK202008070000048,1932,40560
CK202008070000048,5055,40560
CK202008070000049,9,67600
CK202008070000049,892,67600
CK202008070000049,20,67600
CK202008070000049,2,67600
CK202008070000049,2399,67600
CK202008070000049,5364,67600
CK202008070000049,185,67600
CK202008070000049,45,67600
CK202008070000049,54,67600
CK202008070000049,55,67600
CK202008070000049,74,67600
CK202008070000049,41,67600
CK202008070000049,377,67600
CK202008070000049,3893,67600
CK202008070000050,24,212052
CK202008070000050,676,212052
CK202008070000050,1382,212052
CK202008070000050,826,212052
CK202008070000050,34,212052
CK202008070000050,2988,212052
CK202008070000050,657,212052
CK202008070000050,159,212052
CK202008070000050,3282,212052
CK202008070000050,1151,212052
CK202008070000050,2202,212052
CK202008070000050,1275,212052
CK202008070000050,2393,212052
CK202008070000050,2844,212052
CK202008070000050,85,212052
CK202008070000050,1164,212052
CK202008070000050,1124,212052
CK202008070000050,130,212052
CK202008070000050,2410,212052
CK202008070000050,1958,212052
CK202008070000050,1179,212052
CK202008070000050,2002,212052
CK202008070000050,227,212052
CK202008070000051,3078,26000
CK202008070000052,19,88001
CK202008070000052,219,88001
